countrycode,group,groupvalue,sr,round,indicator,grouplabel,regid,month,year,value,ss,se,disagreggation,last,country,iso2,sp_pop_totl,regioncode,regionname,theme,abs,modate,rr,ip,trends
BFA,region,9,wb,5,healthseeking,Hauts Bassins,BFA.9_1,12,2020,4.71698,212,1.4594815,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,116392.46,2020m12,,,
BFA,region,3,wb,5,fsec,Centre,BFA.7_1,12,2020,19.482496,657,1.5463775,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,965918.25,2020m12,,,
BFA,region,6,wb,5,fsec,Centre-Ouest,BFA.5_1,12,2020,17.777779,225,2.5545201,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,301849.44,2020m12,,,
BFA,region,7,wb,5,govtsupport,Centre-Sud,BFA.6_1,12,2020,96.954315,197,1.2274337,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,1028797.3,2020m12,,,
BFA,region,7,wb,5,remotelearning,Centre-Sud,BFA.6_1,12,2020,11.235954,178,2.3737605,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,114487.76,2020m12,,,
BFA,region,8,wb,5,healthseeking,Est,BFA.8_1,12,2020,0,161,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,0,2020m12,,,
BFA,region,8,wb,5,remotelearning,Est,BFA.8_1,12,2020,22.807014,228,2.784904,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,297668.16,2020m12,,,
BFA,region,9,wb,5,remotelearning,Hauts Bassins,BFA.9_1,12,2020,23.262032,374,2.1876335,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,498021.78,2020m12,,,
BFA,region,5,wb,5,healthseeking,Centre-Nord,BFA.4_1,12,2020,0,138,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,0,2020m12,,,
BFA,region,12,wb,5,remotelearning,Sahel,BFA.12_1,12,2020,40.909092,176,3.7166462,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,412155.97,2020m12,,,
BFA,region,10,wb,5,fsec,Nord,BFA.10_1,12,2020,51.724136,261,3.0990243,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,1018741.9,2020m12,,,
BFA,region,13,wb,5,govtsupport,Sud-Ouest,BFA.13_1,12,2020,100,217,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,1168842.9,2020m12,,,
BFA,region,6,wb,5,healthseeking,Centre-Ouest,BFA.5_1,12,2020,0,70,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,0,2020m12,,,
BFA,region,13,wb,5,remotelearning,Sud-Ouest,BFA.13_1,12,2020,27.319588,194,3.2075033,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,303392.56,2020m12,,,
BFA,region,5,wb,5,govtsupport,Centre-Nord,BFA.4_1,12,2020,93.037971,316,1.4339786,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,1583593.6,2020m12,,,
BFA,region,1,wb,5,fsec,Boucle Du Mouhoun,BFA.1_1,12,2020,12.970712,239,2.1778407,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,233933.31,2020m12,,,
BFA,region,9,wb,5,fsec,Hauts Bassins,BFA.9_1,12,2020,16.666666,408,1.8472962,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,513144.03,2020m12,,,
BFA,region,3,wb,5,govtsupport,Centre,BFA.7_1,12,2020,99.848717,661,.15128593,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,3555006.3,2020m12,,,
BFA,region,3,wb,5,healthseeking,Centre,BFA.7_1,12,2020,0,325,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,0,2020m12,,,
BFA,region,11,wb,5,healthseeking,Plateau-Central,BFA.11_1,12,2020,5.2631607,133,1.9435499,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,81474.789,2020m12,,,
BFA,region,10,wb,5,remotelearning,Nord,BFA.10_1,12,2020,17.916664,240,2.4806023,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,ed,246148.66,2020m12,,,
BFA,region,13,wb,5,healthseeking,Sud-Ouest,BFA.13_1,12,2020,0,121,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,0,2020m12,,,
BFA,region,1,wb,5,govtsupport,Boucle Du Mouhoun,BFA.1_1,12,2020,97.071129,239,1.092966,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,1249638.4,2020m12,,,
BFA,region,4,wb,5,govtsupport,Centre-Est,BFA.3_1,12,2020,100,320,0,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,sp,1723639.4,2020m12,,,
BFA,region,11,wb,5,fsec,Plateau-Central,BFA.11_1,12,2020,31.496063,254,2.9202876,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,603698.88,2020m12,,,
BFA,region,7,wb,5,fsec,Centre-Sud,BFA.6_1,12,2020,24.873096,197,3.0876968,1,1,Burkina Faso,BF,20903000,SSF,Sub-Saharan Africa,hn,369765.56,2020m12,,,
CIV,all,0,ipa,1,fsec,National average,,10,2020,49.396378,994,1.5865864,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,6288879.5,2020m10,,,
CIV,all,0,ipa,1,healthseeking,National average,,10,2020,11.725955,759,1.1685735,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,1492885.1,2020m10,,,
CIV,all,0,ipa,1,remotelearning,National average,,10,2020,10.462776,994,.97129393,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,899825.88,2020m10,,,
CIV,all,0,ipa,1,govtsupport,National average,,10,2020,96.981888,994,.54292285,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,sp,12347209,2020m10,,,
CIV,all,0,ipa,1,schoolreturn,National average,,10,2020,7.3138275,752,.95007944,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,629008.13,2020m10,,,
CIV,wealth,1,ipa,1,schoolreturn,Poorest 20%,,10,2020,6.25,176,1.8298126,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,125801.66,2020m10,,,
CIV,wealth,1,ipa,1,govtsupport,Poorest 20%,,10,2020,96.36364,220,1.2649349,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,sp,2715361.5,2020m10,,,
CIV,wealth,5,ipa,1,fsec,Richest 20%,,10,2020,54.301075,186,3.662447,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,1293639.1,2020m10,,,
CIV,wealth,1,ipa,1,healthseeking,Poorest 20%,,10,2020,14.044944,178,2.6116145,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,419349.78,2020m10,,,
CIV,wealth,5,ipa,1,remotelearning,Richest 20%,,10,2020,1.6128998,186,.92616284,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,25956.461,2020m10,,,
CIV,wealth,1,ipa,1,fsec,Poorest 20%,,10,2020,48.18182,220,3.3764522,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,1357680.8,2020m10,,,
CIV,wealth,5,ipa,1,schoolreturn,Richest 20%,,10,2020,6.5573807,122,2.2503233,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,91492.164,2020m10,,,
CIV,wealth,5,ipa,1,govtsupport,Richest 20%,,10,2020,96.774193,186,1.2990117,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,sp,2305495.5,2020m10,,,
CIV,wealth,5,ipa,1,healthseeking,Richest 20%,,10,2020,9.090909,121,2.6243193,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,hn,184513.91,2020m10,,,
CIV,wealth,1,ipa,1,remotelearning,Poorest 20%,,10,2020,10.909088,220,2.1066332,1,1,Cote d'Ivoire,CI,26378000,SSF,Sub-Saharan Africa,ed,207652.06,2020m10,,,
COL,all,0,ipa,1,fsec,National average,,5,2020,58.583836,1497,1.2735267,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,16809858,2020m5,-.96813041,,1
COL,all,0,ipa,1,healthseeking,National average,,5,2020,43.455151,1505,1.2781836,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,12535516,2020m5,-14.383475,,1
COL,all,0,ipa,1,remotelearning,National average,,5,2020,3.8202209,445,.909693,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,385455.28,2020m5,,,
COL,all,0,ipa,1,cashtransfer_delay,National average,,5,2020,24.271845,309,2.4428945,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,3349652.5,2020m5,,,
COL,all,0,ipa,1,govtsupport,National average,,5,2020,72.130058,1507,1.1553503,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,20835024,2020m5,-1.9137462,,1
COL,region,86,ipa,1,remotelearning,Putumayo,CODHS2015397053,5,2020,,6,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,50,ipa,1,cashtransfer_delay,Meta,CODHS2015397035,5,2020,,9,11.111111,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,50,ipa,1,remotelearning,Meta,CODHS2015397035,5,2020,,14,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,20,ipa,1,remotelearning,Cesar,CODHS2015397024,5,2020,,14,7.1428571,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,81,ipa,1,remotelearning,Arauca,CODHS2015397048,5,2020,,3,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,11,ipa,1,remotelearning,Bogotá,CODHS2015397036,5,2020,4.5454559,66,2.5836298,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,68021.609,2020m5,,,
COL,region,54,ipa,1,cashtransfer_delay,Norte de Santander,CODHS2015397031,5,2020,,8,12.5,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,47,ipa,1,remotelearning,Magdalena,CODHS2015397025,5,2020,,11,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,54,ipa,1,remotelearning,Norte de Santander,CODHS2015397031,5,2020,,7,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,27,ipa,1,remotelearning,Chocó,CODHS2015397047,5,2020,,4,25,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,15,ipa,1,cashtransfer_delay,Boyacá,CODHS2015397033,5,2020,,9,11.111111,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,52,ipa,1,remotelearning,Nariño,CODHS2015397046,5,2020,,11,12.196734,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,63,ipa,1,remotelearning,Quindío,CODHS2015397040,5,2020,,6,16.666666,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,19,ipa,1,cashtransfer_delay,Cauca,CODHS2015397045,5,2020,,15,10.69045,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,25,ipa,1,cashtransfer_delay,Cundinamarca,CODHS2015397034,5,2020,,18,9.0387688,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,76,ipa,1,remotelearning,Valle,CODHS2015397044,5,2020,5.5555573,36,3.8718448,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,45347.738,2020m5,,,
COL,region,27,ipa,1,cashtransfer_delay,Chocó,CODHS2015397047,5,2020,,4,28.867514,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,25,ipa,1,remotelearning,Cundinamarca,CODHS2015397034,5,2020,5.2631607,38,3.6709781,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,45347.75,2020m5,,,
COL,region,52,ipa,1,cashtransfer_delay,Nariño,CODHS2015397046,5,2020,,12,14.86471,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,18,ipa,1,remotelearning,Caquetá,CODHS2015397043,5,2020,,6,16.666666,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,8,ipa,1,remotelearning,Atlántico,CODHS2015397026,5,2020,,21,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,13,ipa,1,remotelearning,Bolívar,CODHS2015397028,5,2020,,19,5.2631578,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,68,ipa,1,remotelearning,Santander,CODHS2015397032,5,2020,,22,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,68,ipa,1,cashtransfer_delay,Santander,CODHS2015397032,5,2020,,14,13.289435,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,23,ipa,1,cashtransfer_delay,Córdoba,CODHS2015397030,5,2020,,18,9.0387688,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,13,ipa,1,cashtransfer_delay,Bolívar,CODHS2015397028,5,2020,,18,9.0387688,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,73,ipa,1,remotelearning,Tolima,CODHS2015397041,5,2020,,15,6.6666665,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,15,ipa,1,remotelearning,Boyacá,CODHS2015397033,5,2020,,12,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,66,ipa,1,cashtransfer_delay,Risaralda,CODHS2015397039,5,2020,,4,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,19,ipa,1,remotelearning,Cauca,CODHS2015397045,5,2020,,12,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,5,ipa,1,remotelearning,Antioquia,CODHS2015397037,5,2020,0,55,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,0,2020m5,,,
COL,region,63,ipa,1,cashtransfer_delay,Quindío,CODHS2015397040,5,2020,,7,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,85,ipa,1,remotelearning,Casanare,CODHS2015397049,5,2020,,6,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,23,ipa,1,remotelearning,Córdoba,CODHS2015397030,5,2020,,12,8.333333,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,8,ipa,1,cashtransfer_delay,Atlántico,CODHS2015397026,5,2020,,12,15.075567,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,44,ipa,1,cashtransfer_delay,La Guajira,CODHS2015397023,5,2020,,5,20,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,66,ipa,1,remotelearning,Risaralda,CODHS2015397039,5,2020,,8,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,44,ipa,1,remotelearning,La Guajira,CODHS2015397023,5,2020,,7,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,5,ipa,1,cashtransfer_delay,Antioquia,CODHS2015397037,5,2020,17.948717,39,6.2254047,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,312634.22,2020m5,,,
COL,region,41,ipa,1,remotelearning,Huila,CODHS2015397042,5,2020,,12,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,17,ipa,1,cashtransfer_delay,Caldas,CODHS2015397038,5,2020,,7,14.285714,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,86,ipa,1,cashtransfer_delay,Putumayo,CODHS2015397053,5,2020,,6,22.36068,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,47,ipa,1,cashtransfer_delay,Magdalena,CODHS2015397025,5,2020,,10,15.275252,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,81,ipa,1,cashtransfer_delay,Arauca,CODHS2015397048,5,2020,,3,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,85,ipa,1,cashtransfer_delay,Casanare,CODHS2015397049,5,2020,,5,24.494898,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,17,ipa,1,remotelearning,Caldas,CODHS2015397038,5,2020,,11,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,76,ipa,1,cashtransfer_delay,Valle,CODHS2015397044,5,2020,21.428572,28,7.8967257,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,267972.19,2020m5,,,
COL,region,70,ipa,1,remotelearning,Sucre,CODHS2015397029,5,2020,,9,11.111111,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m5,,,
COL,region,11,ipa,1,cashtransfer_delay,Bogotá,CODHS2015397036,5,2020,,12,14.86471,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,73,ipa,1,cashtransfer_delay,Tolima,CODHS2015397041,5,2020,,9,11.111111,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,41,ipa,1,cashtransfer_delay,Huila,CODHS2015397042,5,2020,,9,14.698618,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,70,ipa,1,cashtransfer_delay,Sucre,CODHS2015397029,5,2020,,8,16.366343,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,region,20,ipa,1,cashtransfer_delay,Cesar,CODHS2015397024,5,2020,,17,11.391128,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m5,,,
COL,wealth,5,ipa,1,govtsupport,Richest 20%,,5,2020,85,280,2.1377306,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,4561854.5,2020m5,-.56424141,2,1
COL,wealth,1,ipa,1,healthseeking,Poorest 20%,,5,2020,41.455696,316,2.7757423,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,2510936.5,2020m5,-19.195831,2,1
COL,wealth,1,ipa,1,fsec,Poorest 20%,,5,2020,72.292992,314,2.5297101,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,4351012.5,2020m5,-6.0305238,2,1
COL,wealth,5,ipa,1,fsec,Richest 20%,,5,2020,34.408604,279,2.8492763,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,1840075.8,2020m5,9.1809425,2,1
COL,wealth,5,ipa,1,healthseeking,Richest 20%,,5,2020,45.878136,279,2.9885936,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,2453434.3,2020m5,-13.079901,2,1
COL,wealth,1,ipa,1,cashtransfer_delay,Poorest 20%,,5,2020,24.390244,123,3.8879178,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,1339861,2020m5,,,
COL,wealth,1,ipa,1,govtsupport,Poorest 20%,,5,2020,60.126583,316,2.7587967,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,3641816.5,2020m5,-3.1891625,2,1
COL,wealth,5,ipa,1,remotelearning,Richest 20%,,5,2020,0,43,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,0,2020m5,,,
COL,wealth,1,ipa,1,remotelearning,Poorest 20%,,5,2020,3.6585388,164,1.470505,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,136043.27,2020m5,,,
COL,all,0,ipa,2,schoolreturn,National average,,8,2020,71.684586,279,2.7021034,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,10510280,2020m8,-25.00713,,1
COL,all,0,ipa,2,govtsupport,National average,,8,2020,66.535049,1013,1.4833038,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,12918866,2020m8,-1.9137462,,1
COL,all,0,ipa,2,fsec,National average,,8,2020,60.908192,1013,1.5338768,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,11826319,2020m8,-.96813041,,1
COL,all,0,ipa,2,healthseeking,National average,,8,2020,37.907207,1013,1.5250751,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,7360303,2020m8,-14.383475,,1
COL,disability,0,ipa,2,healthseeking,No disability,,8,2020,36.562859,867,1.6365638,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,6076083,2020m8,,,
COL,disability,0,ipa,2,schoolreturn,No disability,,8,2020,71.138214,246,2.8948765,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,9196496,2020m8,,,
COL,disability,1,ipa,2,schoolreturn,With disability,,8,2020,75.757576,33,7.5757575,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,1313785,2020m8,,,
COL,disability,1,ipa,2,govtsupport,With disability,,8,2020,58.041958,143,4.1412787,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,1590898.8,2020m8,,,
COL,disability,0,ipa,2,fsec,No disability,,8,2020,59.054211,867,1.6709795,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,9813737,2020m8,,,
COL,disability,0,ipa,2,govtsupport,No disability,,8,2020,67.820068,867,1.5874963,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,11270464,2020m8,,,
COL,disability,1,ipa,2,fsec,With disability,,8,2020,71.328674,143,3.7950003,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,1955080.5,2020m8,,,
COL,disability,1,ipa,2,healthseeking,With disability,,8,2020,46.853146,143,4.1875882,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,1284219.5,2020m8,,,
COL,wealth,5,ipa,2,govtsupport,Richest 20%,,8,2020,82.383423,193,2.7493503,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,3047625.5,2020m8,-.56424141,2,1
COL,wealth,1,ipa,2,fsec,Poorest 20%,,8,2020,59.024391,205,3.4432089,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,2319262,2020m8,-6.0305238,2,1
COL,wealth,1,ipa,2,healthseeking,Poorest 20%,,8,2020,32.682926,205,3.2840366,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,1284219.4,2020m8,-19.195831,2,1
COL,wealth,5,ipa,2,healthseeking,Richest 20%,,8,2020,44.041451,193,3.5827246,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,1629233.8,2020m8,-13.079901,2,1
COL,wealth,5,ipa,2,fsec,Richest 20%,,8,2020,59.067356,193,3.5486081,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,2185090,2020m8,9.1809425,2,1
COL,wealth,1,ipa,2,govtsupport,Poorest 20%,,8,2020,48.292683,205,3.4986587,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,1897578,2020m8,-3.1891625,2,1
COL,wealth,5,ipa,2,schoolreturn,Richest 20%,,8,2020,67.741936,31,8.5346813,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,1103579.4,2020m8,,2,
COL,wealth,1,ipa,2,schoolreturn,Poorest 20%,,8,2020,67.032967,91,4.9552197,1,,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,3205635.5,2020m8,-26.965818,2,1
COL,all,0,ipa,3,govtsupport,National average,,11,2020,64.305557,720,1.7867349,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,8874532,2020m11,-1.9137462,,1
COL,all,0,ipa,3,fsec,National average,,11,2020,55.277779,720,1.8542681,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,7628647.5,2020m11,-.96813041,,1
COL,all,0,ipa,3,schoolreturn,National average,,11,2020,33.854164,192,3.4240541,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,3415840.8,2020m11,-25.00713,,1
COL,all,0,ipa,3,healthseeking,National average,,11,2020,18.333334,720,1.4430411,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,2530104.3,2020m11,-14.383475,,1
COL,region,85,ipa,3,healthseeking,Casanare,CODHS2015397049,11,2020,,8,16.366343,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,66,ipa,3,govtsupport,Risaralda,CODHS2015397039,11,2020,,14,11.380393,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m11,,,
COL,region,85,ipa,3,fsec,Casanare,CODHS2015397049,11,2020,,8,18.298126,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,15,ipa,3,healthseeking,Boyacá,CODHS2015397033,11,2020,30,30,8.5096292,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,172507.11,2020m11,,,
COL,region,95,ipa,3,healthseeking,Guaviare,CODHS2015397054,11,2020,,2,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,54,ipa,3,fsec,Norte de Santander,CODHS2015397031,11,2020,,10,15.275252,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,44,ipa,3,healthseeking,La Guajira,CODHS2015397023,11,2020,,5,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,81,ipa,3,schoolreturn,Arauca,CODHS2015397048,11,2020,,2,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m11,,,
COL,region,52,ipa,3,schoolreturn,Nariño,CODHS2015397046,11,2020,,2,0,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m11,,,
COL,region,68,ipa,3,schoolreturn,Santander,CODHS2015397032,11,2020,,7,20.203051,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,ed,,2020m11,,,
COL,region,70,ipa,3,healthseeking,Sucre,CODHS2015397029,11,2020,,10,10,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,13,ipa,3,govtsupport,Bolívar,CODHS2015397028,11,2020,,24,10.2799,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,sp,,2020m11,,,
COL,region,66,ipa,3,healthseeking,Risaralda,CODHS2015397039,11,2020,,14,7.1428571,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,47,ipa,3,fsec,Magdalena,CODHS2015397025,11,2020,,13,14.39099,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
COL,region,54,ipa,3,healthseeking,Norte de Santander,CODHS2015397031,11,2020,,10,16.329931,1,1,Colombia,CO,50883000,LCN,Latin America and Caribbean,hn,,2020m11,,,
